Tag/category id,Label,Description,Parent tag/category,Product/service id,Ref.,Label,Manufacture Type,
2,CUSTOM,,0,1280,DP452,Purple Kendal 20oz,,
2,CUSTOM,,0,1281,DP453,Purple Kendal 20oz,,
2,CUSTOM,,0,1282,DP458,Silver Kendal 20oz,,
2,CUSTOM,,0,1283,DP459,Silver Kendal 20oz,,
2,CUSTOM,,0,1292,DP801,Black St. Regis 26oz,,
2,CUSTOM,,0,1293,DP802,Black St. Regis 26oz,,
2,CUSTOM,,0,1294,DP804,White St. Regis 26oz,,
2,CUSTOM,,0,1295,DP805,White St. Regis 26oz,,
2,CUSTOM,,0,1296,DP851,White Soho 12oz,,
2,CUSTOM,,0,1297,DP852,White Soho 12oz,,
2,CUSTOM,,0,1298,DP854,Pewter Soho 12oz,,
2,CUSTOM,,0,1299,DP855,Pewter Soho 12oz,,
2,CUSTOM,,0,1300,DP857,Rose Gold Soho 12oz,,
2,CUSTOM,,0,1301,DP858,Rose Gold Soho 12oz,,
2,CUSTOM,,0,1302,DP860,Cranberry Soho 12oz,,
2,CUSTOM,,0,1303,DP861,Cranberry Soho 12oz,,
2,CUSTOM,,0,1304,DP863,Sea Green Soho 12oz,,
2,CUSTOM,,0,1305,DP864,Sea Green Soho 12oz,,
2,CUSTOM,,0,1306,DP866,Cobalt Blue Soho 12oz,,
2,CUSTOM,,0,1307,DP867,Cobalt Blue Soho 12oz,,
2,CUSTOM,,0,1411,LE407,Red Kendal 20oz,,
2,CUSTOM,,0,1412,LE408,Red Kendal 20oz,,
2,CUSTOM,,0,1413,LE410,Royal Blue Kendal 20oz,,
2,CUSTOM,,0,1414,LE411,Royal Blue Kendal 20oz,,
2,CUSTOM,,0,1415,LE413,Maroon Kendal 20oz,,
2,CUSTOM,,0,1416,LE414,Maroon Kendal 20oz,,
2,CUSTOM,,0,1417,LE419,Hunter Green Kendal 20oz,,
2,CUSTOM,,0,1418,LE420,Hunter Green Kendal 20oz,,
2,CUSTOM,,0,1419,LE425,Dark Pink Kendal 20oz,,
2,CUSTOM,,0,1420,LE426,Dark Pink Kendal 20oz,,
2,CUSTOM,,0,1425,LE437,Royal Blue Alpine 30oz,,
2,CUSTOM,,0,1426,LE438,Royal Blue Alpine 30oz,,
2,CUSTOM,,0,1427,LE440,Maroon Alpine 30oz,,
2,CUSTOM,,0,1428,LE441,Maroon Alpine 30oz,,
2,CUSTOM,,0,1429,LE446,Gold Kendal 20oz,,
2,CUSTOM,,0,1430,LE447,Gold Kendal 20oz,,
2,CUSTOM,,0,1454,LE802,Black St. Regis 26oz,,
2,CUSTOM,,0,1456,LE805,White St. Regis 26oz,,
2,CUSTOM,,0,1457,LE851,White Soho 12oz,,
2,CUSTOM,,0,1458,LE852,White Soho 12oz,,
2,CUSTOM,,0,1459,LE854,Pewter Soho 12oz,,
2,CUSTOM,,0,1460,LE855,Pewter Soho 12oz,,
2,CUSTOM,,0,1461,LE857,Rose Gold Soho 12oz,,
2,CUSTOM,,0,1462,LE858,Rose Gold Soho 12oz,,
2,CUSTOM,,0,1463,LE860,Cranberry Soho 12oz,,
2,CUSTOM,,0,1464,LE861,Cranberry Soho 12oz,,
2,CUSTOM,,0,1465,LE863,Sea Green Soho 12oz,,
2,CUSTOM,,0,1466,LE864,Sea Green Soho 12oz,,
2,CUSTOM,,0,1467,LE866,Cobalt Blue Soho 12oz,,
2,CUSTOM,,0,1468,LE867,Cobalt Blue Soho 12oz,,
2,CUSTOM,,0,1479,LELWB207-1,Light Blue Polar Camel 32oz,,
2,CUSTOM,,0,1480,LELWB207-2,Light Blue Polar Camel 32oz,,
2,CUSTOM,,0,1481,LELWB209-1,Purple Polar Camel 32oz,,
2,CUSTOM,,0,1482,LELWB209-2,Purple Polar Camel 32oz,,
2,CUSTOM,,0,1484,LELWB210-1,Gray Polar Camel 32oz,,
2,CUSTOM,,0,1485,LELWB210-2,Gray Polar Camel 32oz,,
3,HOME SERIES,,0,58,SHS04 ,Arkansas Home - Silver 20oz,,
3,HOME SERIES,,0,59,SHS10 ,Georgia Home - Silver 20oz,,
3,HOME SERIES,,0,60,SHS15 ,Iowa Home - Silver 20oz,,
3,HOME SERIES,,0,61,SHS18 ,Louisiana Home - Silver 20oz,,
3,HOME SERIES,,0,62,SHS43 ,Texas Home - Silver 20oz,,
3,HOME SERIES,,0,82,SHS01,Alabama Home  -  Silver 20oz,,
3,HOME SERIES,,0,83,SHS02,Alaska Home  -  Silver 20oz,,
3,HOME SERIES,,0,84,SHS03,Arizona Home  -  Silver 20oz,,
3,HOME SERIES,,0,85,SHS05,California Home  -  Silver 20oz,,
3,HOME SERIES,,0,86,SHS06,Colorado Home  -  Silver 20oz,,
3,HOME SERIES,,0,87,SHS07,Connecticut Home   -  Silver 20oz,,
3,HOME SERIES,,0,88,SHS08,Delaware Home  -  Silver 20oz,,
3,HOME SERIES,,0,89,SHS09,Florida Home  -  Silver 20oz,,
3,HOME SERIES,,0,90,SHS11,Hawaii Home  -  Silver 20oz,,
3,HOME SERIES,,0,91,SHS12,Idaho Home  -  Silver 20oz,,
3,HOME SERIES,,0,92,SHS13,Illinois Home  -  Silver 20oz,,
3,HOME SERIES,,0,93,SHS14,Indiana Home  -  Silver 20oz,,
3,HOME SERIES,,0,94,SHS16,Kansas Home  -  Silver 20oz,,
3,HOME SERIES,,0,95,SHS17,Kentucky Home  -  Silver 20oz,,
3,HOME SERIES,,0,96,SHS19,Maine Home  -  Silver 20oz,,
3,HOME SERIES,,0,97,SHS20,Maryland Home  -  Silver 20oz,,
3,HOME SERIES,,0,98,SHS21,Massachusettes Home  -  Silver 20oz,,
3,HOME SERIES,,0,99,SHS22,Michigan Home  -  Silver 20oz,,
3,HOME SERIES,,0,100,SHS23,Minnesota Home  -  Silver 20oz,,
3,HOME SERIES,,0,101,SHS24,Mississippi Home  -  Silver 20oz,,
3,HOME SERIES,,0,102,SHS25,Missouri Home  -  Silver 20oz,,
3,HOME SERIES,,0,103,SHS26,Montana Home  -  Silver 20oz,,
3,HOME SERIES,,0,104,SHS27,Nebraska Home  -  Silver 20oz,,
3,HOME SERIES,,0,105,SHS28,Nevada Home  -  Silver 20oz,,
3,HOME SERIES,,0,106,SHS29,New Hampshire Home  -  Silver 20oz,,
3,HOME SERIES,,0,107,SHS30,New Jersey Home  -  Silver 20oz,,
3,HOME SERIES,,0,108,SHS31,New Mexico Home  -  Silver 20oz,,
3,HOME SERIES,,0,109,SHS32,New York Home  -  Silver 20oz,,
3,HOME SERIES,,0,110,SHS33,North Carolina Home  -  Silver 20oz,,
3,HOME SERIES,,0,111,SHS34,North Dakota Home  -  Silver 20oz,,
3,HOME SERIES,,0,112,SHS35,Ohio Home  -  Silver 20oz,,
3,HOME SERIES,,0,113,SHS36,Oklahoma Home  -  Silver 20oz,,
3,HOME SERIES,,0,114,SHS37,Oregon Home  -  Silver 20oz,,
3,HOME SERIES,,0,115,SHS38,Pennsylvania Home  -  Silver 20oz,,
3,HOME SERIES,,0,116,SHS39,Rhode Island Home  -  Silver 20oz,,
3,HOME SERIES,,0,117,SHS40,South Carolina Home  -  Silver 20oz,,
3,HOME SERIES,,0,118,SHS41,South Dakota Home  -  Silver 20oz,,
3,HOME SERIES,,0,119,SHS42,Tennessee Home  -  Silver 20oz,,
3,HOME SERIES,,0,120,SHS44,Utah Home  -  Silver 20oz,,
3,HOME SERIES,,0,121,SHS45,Vermont Home  -  Silver 20oz,,
3,HOME SERIES,,0,122,SHS46,Virginia Home  -  Silver 20oz,,
3,HOME SERIES,,0,123,SHS47,Washington Home  -  Silver 20oz,,
3,HOME SERIES,,0,124,SHS48,West Virginia Home  -  Silver 20oz,,
3,HOME SERIES,,0,125,SHS49,Wisconsin Home  -  Silver 20oz,,
3,HOME SERIES,,0,126,SHS50,Wyoming Home  -  Silver 20oz,,
3,HOME SERIES,,0,1600,WHS01,Alabama Home - White 20oz,,
3,HOME SERIES,,0,1601,WHS02,Alaska Home - White 20oz,,
3,HOME SERIES,,0,1602,WHS03,Arizona Home - White 20oz,,
3,HOME SERIES,,0,1603,WHS04,Arkansas Home - White 20oz,,
3,HOME SERIES,,0,1604,WHS05,California Home - White 20oz,,
3,HOME SERIES,,0,1605,WHS06,Colorado Home - White 20oz,,
3,HOME SERIES,,0,1606,WHS07,Connecticut Home - White 20oz,,
3,HOME SERIES,,0,1607,WHS08,Delaware Home - White 20oz,,
3,HOME SERIES,,0,1608,WHS09,Florida Home - White 20oz,,
3,HOME SERIES,,0,1609,WHS10,Georgia Home - White 20oz,,
3,HOME SERIES,,0,1610,WHS11,Hawaii Home - White 20oz,,
3,HOME SERIES,,0,1611,WHS12,Idaho Home - White 20oz,,
3,HOME SERIES,,0,1612,WHS13,Illinois Home - White 20oz,,
3,HOME SERIES,,0,1613,WHS14,Indiana Home - White 20oz,,
3,HOME SERIES,,0,1614,WHS15,Iowa Home - White 20oz,,
3,HOME SERIES,,0,1615,WHS16,Kansas Home - White 20oz,,
3,HOME SERIES,,0,1616,WHS17,Kentucky Home - White 20oz,,
3,HOME SERIES,,0,1617,WHS18,Louisiana Home - White 20oz,,
3,HOME SERIES,,0,1618,WHS19,Maine Home - White 20oz,,
3,HOME SERIES,,0,1619,WHS20,Maryland Home - White 20oz,,
3,HOME SERIES,,0,1620,WHS21,Massachusettes Home - White 20oz,,
3,HOME SERIES,,0,1621,WHS22,Michigan Home - White 20oz,,
3,HOME SERIES,,0,1622,WHS23,Minnesota Home - White 20oz,,
3,HOME SERIES,,0,1623,WHS24,Mississippi Home - White 20oz,,
3,HOME SERIES,,0,1624,WHS25,Missouri Home - White 20oz,,
3,HOME SERIES,,0,1625,WHS26,Montana Home - White 20oz,,
3,HOME SERIES,,0,1626,WHS27,Nebraska Home - White 20oz,,
3,HOME SERIES,,0,1627,WHS28,Nevada Home - White 20oz,,
3,HOME SERIES,,0,1628,WHS29,New Hampshire Home - White 20oz,,
3,HOME SERIES,,0,1629,WHS30,New Jersey Home - White 20oz,,
3,HOME SERIES,,0,1630,WHS31,New Mexico Home - White 20oz,,
3,HOME SERIES,,0,1631,WHS32,New York Home - White 20oz,,
3,HOME SERIES,,0,1632,WHS33,North Carolina Home - White 20oz,,
3,HOME SERIES,,0,1633,WHS34,North Dakota Home - White 20oz,,
3,HOME SERIES,,0,1634,WHS35,Ohio Home - White 20oz,,
3,HOME SERIES,,0,1635,WHS36,Oklahoma Home - White 20oz,,
3,HOME SERIES,,0,1636,WHS37,Oregon Home - White 20oz,,
3,HOME SERIES,,0,1637,WHS38,Pennsylvania Home - White 20oz,,
3,HOME SERIES,,0,1638,WHS39,Rhode Island Home - White 20oz,,
3,HOME SERIES,,0,1639,WHS40,South Carolina Home - White 20oz,,
3,HOME SERIES,,0,1640,WHS41,South Dakota Home - White 20oz,,
3,HOME SERIES,,0,1641,WHS42,Tennessee Home - White 20oz,,
3,HOME SERIES,,0,1642,WHS43,Texas Home - White 20oz,,
3,HOME SERIES,,0,1643,WHS44,Utah Home - White 20oz,,
3,HOME SERIES,,0,1644,WHS45,Vermont Home - White 20oz,,
3,HOME SERIES,,0,1645,WHS46,Virginia Home - White 20oz,,
3,HOME SERIES,,0,1646,WHS47,Washington Home - White 20oz,,
3,HOME SERIES,,0,1647,WHS48,West Virginia Home - White 20oz,,
3,HOME SERIES,,0,1648,WHS49,Wisconsin Home - White 20oz,,
3,HOME SERIES,,0,1649,WHS50,Wyoming Home - White 20oz,,
4,LIFESTYLE,,0,37,GL105 ,Adventures - White 20oz ,1,
4,LIFESTYLE,,0,38,GL106 ,Life is Better - Royal Blue 20oz ,1,
4,LIFESTYLE,,0,39,GL107 ,USA Flag - Red 20oz,1,
4,LIFESTYLE,,0,40,GL108,Eat Sleep Hunt - Black 20oz,1,
4,LIFESTYLE,,0,41,GL109 ,"But First, Coffee - White 20oz ",1,
4,LIFESTYLE,,0,42,GL110 ,Fishing Life - Black 20oz ,1,
4,LIFESTYLE,,0,43,GL203 ,Good Vibes - White 12oz ,1,
4,LIFESTYLE,,0,44,GL204,Compass - White 12oz ,1,
4,LIFESTYLE,,0,45,GP506 ,Sun and Moon - Silver 20oz ,2,
4,LIFESTYLE,,0,46,GP507 ,Golf - Silver 20oz ,2,
4,LIFESTYLE,,0,47,GP508 ,"Live, Laugh, Love - Silver 20oz ",2,
4,LIFESTYLE,,0,48,GP509 ,Go Pink - Silver 20oz ,2,
4,LIFESTYLE,,0,49,GP608 ,Flamingo's - Silver 12oz ,2,
4,LIFESTYLE,,0,50,GP609 ,Floral - Silver 12oz ,2,
4,LIFESTYLE,,0,51,GP610 ,Paw Prints - Silver 12oz ,2,
4,LIFESTYLE,,0,52,GP611 ,Give Thanks - Silver 12oz ,2,
4,LIFESTYLE,,0,63,DI001,Donation Item,,
4,LIFESTYLE,,0,127,GP612,Be Kind  -  Pewter 12oz,2,
4,LIFESTYLE,,0,128,GP613,You Never Know  -  Cranberry 12oz,2,
4,LIFESTYLE,,0,129,GP614,Life's Better  -  Blue 12oz,2,
4,LIFESTYLE,,0,130,GP615,Rude & Sarcastic  -  Rose Gold 12oz,2,
4,LIFESTYLE,,0,131,GP616,I'll Do It Tomorrow  -  Green 12oz,2,
4,LIFESTYLE,,0,132,GP617,Keep Calm Rock On  -  White 12oz,2,
4,LIFESTYLE,,0,476,GL111,We the People - Royal Blue 20oz ,,
4,LIFESTYLE,,0,477,GL112,Gone Fishing - Black 20oz ,,
4,LIFESTYLE,,0,478,GL113,Be Kind - White 20oz,,
4,LIFESTYLE,,0,479,GL205,Expensive - White 12oz ,,
4,LIFESTYLE,,0,480,GL206,Meh - White 12oz,,
4,LIFESTYLE,,0,481,GP510,Fueled By - Silver 20oz,,
4,LIFESTYLE,,0,482,GP511,Paradise - Silver 20oz,,
4,LIFESTYLE,,0,483,GP512,Stronger - Silver 20oz,,
4,LIFESTYLE,,0,484,GP513,"Live, Laugh, Love - Silver 20oz",,
4,LIFESTYLE,,0,485,GP618,Vitamin Sea - White 12oz,,
4,LIFESTYLE,,0,486,GP619,Nope Not Today - White 12oz,,
4,LIFESTYLE,,0,487,GP620,Namaste - White 12oz,,
4,LIFESTYLE,,0,488,GP621,Offline - White 12oz,,
4,LIFESTYLE,,0,489,GP622,Coffee and Dogs - White 12oz,,
4,LIFESTYLE,,0,1308,GL100,I'm A Hustler - Purple 20oz,,
4,LIFESTYLE,,0,1309,GL101,I'm Sorry I'm Late - Red 20oz,,
4,LIFESTYLE,,0,1310,GL102,I Love My Wife - Black 20oz,,
4,LIFESTYLE,,0,1311,GL103,Cool Mom - White 20oz,,
4,LIFESTYLE,,0,1312,GL104,Animal Love - White 20oz,,
4,LIFESTYLE,,0,1321,GL200,Normal Is Boring - Cobalt 12oz,,
4,LIFESTYLE,,0,1322,GL201,You Don't Scare Me - Cobalt 12oz,,
4,LIFESTYLE,,0,1323,GL202,Wake Up - Cranberry 12oz,,
4,LIFESTYLE,,0,1328,GL208,Hydrate - Light Blue 32oz Polar,,
4,LIFESTYLE,,0,1329,GL209,Allergic to Meetings - Navy 32oz Polar,,
4,LIFESTYLE,,0,1330,GL210,Stronger than Cancer - Pink 32oz Polar,,
4,LIFESTYLE,,0,1331,GL211,Run - Yellow 32oz Polar,,
4,LIFESTYLE,,0,1332,GP500,Christmas Trees Wrap - White 20oz,,
4,LIFESTYLE,,0,1333,GP501,Life Is Better - Silver 20oz,,
4,LIFESTYLE,,0,1334,GP502,Fur Mama - Gold 20oz,,
4,LIFESTYLE,,0,1335,GP503,Camping Wrap - Black 20oz,,
4,LIFESTYLE,,0,1336,GP504,"Live, Laugh, Love - White 20oz",,
4,LIFESTYLE,,0,1344,GP514,You Serious Clark - Silver 20oz,,
4,LIFESTYLE,,0,1345,GP515,Christmas Misery - Silver 20oz,,
4,LIFESTYLE,,0,1346,GP516,Griswold Family Christmas - Silver 20oz,,
4,LIFESTYLE,,0,1347,GP600,Renewable Energy - Pewter 12oz,,
4,LIFESTYLE,,0,1348,GP601,Cup Of Cheer - Seafoam Green 12oz,,
4,LIFESTYLE,,0,1349,GP602,No Coffee No Workee - White 12oz,,
4,LIFESTYLE,,0,1350,GP603,Grateful - Rose Gold 12oz,,
4,LIFESTYLE,,0,1351,GP604,Sorry Not Sorry - Rose Gold 12oz,,
4,LIFESTYLE,,0,1352,GP605,Beach Life - White 12oz,,
4,LIFESTYLE,,0,1353,GP606,Wanderlust - Seafoam Green 12oz,,
4,LIFESTYLE,,0,1354,GP607,Life Outside - Seafoam Green 12oz,,
4,LIFESTYLE,,0,1371,GP623,Polar Bear - White 12oz,,
4,LIFESTYLE,,0,1372,GP624,Christmas Trees - Cranberry 12oz,,
4,LIFESTYLE,,0,1373,GP625,Favorite Color Lights - Blue 12oz,,
4,LIFESTYLE,,0,1374,GP626,Chillin Gnomies - Seafoam Green 12oz,,
4,LIFESTYLE,,0,1650,GL207,Hustle - Black 32oz Polar,,
5,MLB,,0,494,B01SS,Arizona Diamondbacks - 20oz Sideline Series,,
5,MLB,,0,495,B02SS,Atlanta Braves - 20oz Sideline Series,,
5,MLB,,0,496,B03SS,Baltimore Orioles - 20oz Sideline Series,,
5,MLB,,0,497,B04SS,Boston Red Sox - 20oz Sideline Series,,
5,MLB,,0,498,B05SS,Chicago Cubs - 20oz Sideline Series,,
5,MLB,,0,499,B06SS,Chicago White Sox - 20oz Sideline Series,,
5,MLB,,0,500,B07SS,Cincinnati Reds - 20oz Sideline Series,,
5,MLB,,0,501,B08SS,Cleveland Indians - 20oz Sideline Series,,
5,MLB,,0,502,B09SS,Colorado Rockies - 20oz Sideline Series,,
5,MLB,,0,503,B10SS,Detroit Tigers - 20oz Sideline Series,,
